%time,field.Header.seq,field.Header.stamp,field.Header.frame_id,field.IMU.header.seq,field.IMU.header.stamp,field.IMU.header.frame_id,field.IMU.orientation.x,field.IMU.orientation.y,field.IMU.orientation.z,field.IMU.orientation.w,field.IMU.orientation_covariance0,field.IMU.orientation_covariance1,field.IMU.orientation_covariance2,field.IMU.orientation_covariance3,field.IMU.orientation_covariance4,field.IMU.orientation_covariance5,field.IMU.orientation_covariance6,field.IMU.orientation_covariance7,field.IMU.orientation_covariance8,field.IMU.angular_velocity.x,field.IMU.angular_velocity.y,field.IMU.angular_velocity.z,field.IMU.angular_velocity_covariance0,field.IMU.angular_velocity_covariance1,field.IMU.angular_velocity_covariance2,field.IMU.angular_velocity_covariance3,field.IMU.angular_velocity_covariance4,field.IMU.angular_velocity_covariance5,field.IMU.angular_velocity_covariance6,field.IMU.angular_velocity_covariance7,field.IMU.angular_velocity_covariance8,field.IMU.linear_acceleration.x,field.IMU.linear_acceleration.y,field.IMU.linear_acceleration.z,field.IMU.linear_acceleration_covariance0,field.IMU.linear_acceleration_covariance1,field.IMU.linear_acceleration_covariance2,field.IMU.linear_acceleration_covariance3,field.IMU.linear_acceleration_covariance4,field.IMU.linear_acceleration_covariance5,field.IMU.linear_acceleration_covariance6,field.IMU.linear_acceleration_covariance7,field.IMU.linear_acceleration_covariance8,field.MagField.header.seq,field.MagField.header.stamp,field.MagField.header.frame_id,field.MagField.magnetic_field.x,field.MagField.magnetic_field.y,field.MagField.magnetic_field.z,field.MagField.magnetic_field_covariance0,field.MagField.magnetic_field_covariance1,field.MagField.magnetic_field_covariance2,field.MagField.magnetic_field_covariance3,field.MagField.magnetic_field_covariance4,field.MagField.magnetic_field_covariance5,field.MagField.magnetic_field_covariance6,field.MagField.magnetic_field_covariance7,field.MagField.magnetic_field_covariance8,field.VNYMR
1698454963567243480,0,1698454963564593315,IMU1_Frame,4818,1698454963564593315,,-0.6889113879445061,0.5163543195910896,-0.33496162593099016,-0.3828577090168939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00256,0.003192,0.1242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.565,1.332,-10.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4818,1698454963564593315,,-0.0118,0.2207,0.1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454963593218306,0,1698454963589515686,IMU1_Frame,4819,1698454963589515686,,-0.7372445776414963,0.4471024474928335,-0.37499399397832645,-0.34051334579471715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000981,-0.004219,0.11754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.715,0.736,-9.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4819,1698454963589515686,,-0.0101,0.2242,0.0983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454963615790765,0,1698454963614480972,IMU1_Frame,4820,1698454963614480972,,-0.7787473189517744,0.3782199379070044,-0.4040661942504557,-0.29535199755376285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001623,-0.010552,0.11064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.663,0.869,-9.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4820,1698454963614480972,,-0.0078,0.213,0.1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454963640834243,0,1698454963639437675,IMU1_Frame,4821,1698454963639437675,,-0.8125244656322965,0.30864720192954637,-0.42726132853241783,-0.24897520886772284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,-0.010298,0.10754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.764,0.688,-9.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4821,1698454963639437675,,-0.0133,0.2169,0.1112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454963666559612,0,1698454963664523124,IMU1_Frame,4822,1698454963664523124,,-0.8390097948909875,0.23972631725478225,-0.4448689635490864,-0.20170637610944298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005147,0.001415,0.10328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.624,0.556,-9.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4822,1698454963664523124,,-0.0065,0.211,0.1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454963691873219,0,1698454963689750671,IMU1_Frame,4823,1698454963689750671,,-0.8603688716200071,0.17033722329359413,-0.45526516149057394,-0.15324577593169014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006971,-0.00599,0.09618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.541,0.387,-9.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4823,1698454963689750671,,-0.0051,0.211,0.1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454963718513699,0,1698454963714672803,IMU1_Frame,4824,1698454963714672803,,-0.8720596409134487,0.10553807145566674,-0.4652567810562631,-0.10913214853786204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006512,-0.006667,0.09229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,0.402,-9.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4824,1698454963714672803,,-0.0108,0.2093,0.1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454963741868340,0,1698454963739583015,IMU1_Frame,4825,1698454963739583015,,-0.8766104731064471,0.04063998081602384,-0.47520700176256236,-0.06388095080068977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006094,0.00412,0.08784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.735,0.116,-9.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4825,1698454963739583015,,-0.0044,0.2299,0.0993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454963767718484,0,1698454963764547109,IMU1_Frame,4826,1698454963764547109,,-0.875741123687155,-0.019050958495580812,-0.4819034716621838,-0.021990663098084992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004948,0.002582,0.0801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.437,-9.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4826,1698454963764547109,,-0.0048,0.2205,0.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454963791403821,0,1698454963789591550,IMU1_Frame,4827,1698454963789591550,,-0.8697618304537765,-0.07722044337939128,-0.4870200613603991,0.01904786713780464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002474,0.020891,0.08273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.867,-0.025,-9.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4827,1698454963789591550,,-0.0132,0.2226,0.1158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454963817980375,0,1698454963814772367,IMU1_Frame,4828,1698454963814772367,,-0.8599820603151018,-0.12982297494048908,-0.4903352016163688,0.0561091897074702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003293,0.022183,0.07595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625,0.243,-9.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4828,1698454963814772367,,-0.0104,0.2206,0.1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454963841190193,0,1698454963839521884,IMU1_Frame,4829,1698454963839521884,,-0.8475244889494304,-0.17828638767858343,-0.4920818125789942,0.08815721370653862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008145,0.001117,0.07685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.543,0.192,-10.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4829,1698454963839521884,,-0.0113,0.2318,0.1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454963867052804,0,1698454963864354848,IMU1_Frame,4830,1698454963864354848,,-0.8295932676908084,-0.21872095700311245,-0.5005424105752443,0.11573006690248022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020208,0.018759,0.06926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.646,0.157,-9.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4830,1698454963864354848,,-0.0127,0.2319,0.1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454963890655783,0,1698454963889426708,IMU1_Frame,4831,1698454963889426708,,-0.8158784027504009,-0.2557238781015976,-0.5000559196902487,0.13744747097299886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021083,0.003367,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.714,0.029,-9.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4831,1698454963889426708,,-0.0067,0.245,0.0959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454963916790531,0,1698454963914461851,IMU1_Frame,4832,1698454963914461851,,-0.7959572457721479,-0.2880887275494013,-0.5074672356214273,0.16104022085345654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021435,0.014788,0.06388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.392,0.505,-9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4832,1698454963914461851,,-0.0125,0.2434,0.1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454963942108972,0,1698454963939684152,IMU1_Frame,4833,1698454963939684152,,-0.781069457882991,-0.31807706503632277,-0.5066953089010405,0.17893391684621582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021221,-0.012666,0.06108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.331,-9.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4833,1698454963939684152,,-0.0044,0.2318,0.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454963967410138,0,1698454963964731216,IMU1_Frame,4834,1698454963964731216,,-0.761193156161868,-0.34319559502309627,-0.512764021331528,0.19968680726827437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025574,0.025553,0.05793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772,0.077,-9.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4834,1698454963964731216,,-0.0057,0.2376,0.1069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454963992153448,0,1698454963989502191,IMU1_Frame,4835,1698454963989502191,,-0.7480544748832704,-0.3684530397273318,-0.5088530254345089,0.21383512019532935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02121,0.002598,0.05437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.671,0.413,-9.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4835,1698454963989502191,,-0.0043,0.2375,0.1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964016832168,0,1698454964014396905,IMU1_Frame,4836,1698454964014396905,,-0.7320710031888005,-0.392977523727845,-0.5061964134083966,0.23109717260786605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015321,-0.002504,0.05224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.612,0.378,-9.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4836,1698454964014396905,,-0.0131,0.2264,0.1146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964042523578,0,1698454964039599180,IMU1_Frame,4837,1698454964039599180,,-0.7181650479284188,-0.41561180287710386,-0.5015212425899194,0.2449127119491316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021154,-0.008033,0.04941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,0.093,-9.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4837,1698454964039599180,,-0.0074,0.2281,0.1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964067043466,0,1698454964064426422,IMU1_Frame,4838,1698454964064426422,,-0.7019415729869793,-0.43116806456241497,-0.5038752824246108,0.25977264670396916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023227,0.011535,0.04611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.611,0.133,-9.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4838,1698454964064426422,,-0.0087,0.2281,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964091518144,0,1698454964089443922,IMU1_Frame,4839,1698454964089443922,,-0.6885226009446611,-0.44754426465109737,-0.5016127468301833,0.2720761132179483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01735,-0.011514,0.03997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.666,0.3,-9.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4839,1698454964089443922,,-0.0057,0.2337,0.0987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964116395683,0,1698454964114501476,IMU1_Frame,4840,1698454964114501476,,-0.6710109427811667,-0.4610704688321912,-0.5028958881131186,0.2902655045948638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013306,0.02046,0.04585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.597,0.402,-9.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4840,1698454964114501476,,-0.0073,0.23,0.1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964141707640,0,1698454964139405012,IMU1_Frame,4841,1698454964139405012,,-0.6563096712535553,-0.4766968758961858,-0.4986455844661293,0.30556551674280713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008764,-0.0029,0.03701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.505,0.075,-9.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4841,1698454964139405012,,-0.0117,0.2244,0.1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964166344968,0,1698454964164314508,IMU1_Frame,4842,1698454964164314508,,-0.6404312345450052,-0.49418059038705303,-0.49128555339104596,0.32291157138312326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004639,0.006771,0.04245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.293,0.104,-9.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4842,1698454964164314508,,-0.0101,0.2243,0.0994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964191641479,0,1698454964189449787,IMU1_Frame,4843,1698454964189449787,,-0.6228232318822455,-0.5095912430061564,-0.4847685663243896,0.3426476674121552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004462,-0.000183,0.0369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.234,0.233,-9.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4843,1698454964189449787,,-0.0113,0.2338,0.1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964216292236,0,1698454964214287519,IMU1_Frame,4844,1698454964214287519,,-0.6081262042533632,-0.5263175941695706,-0.47489759602124404,0.3572738208450141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002413,-0.006642,0.03476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472,0.625,-9.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4844,1698454964214287519,,-0.0111,0.2414,0.1082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964241069707,0,1698454964239305257,IMU1_Frame,4845,1698454964239305257,,-0.5896842306685215,-0.5385464994831195,-0.46838019596822633,0.3779684749024951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001636,0.027808,0.03096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.708,0.309,-9.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4845,1698454964239305257,,-0.0124,0.2453,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964267352530,0,1698454964264533758,IMU1_Frame,4846,1698454964264533758,,-0.5766483076994504,-0.5557078231770187,-0.4552892414277148,0.38907229550225686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000785,-0.00081,0.02916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.319,0.122,-9.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4846,1698454964264533758,,-0.0081,0.2471,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964291015847,0,1698454964289263248,IMU1_Frame,4847,1698454964289263248,,-0.5630053503092242,-0.5692860282914842,-0.4450668254948602,0.40106597257710974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000503,0.006423,0.02734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.529,0.107,-9.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4847,1698454964289263248,,-0.007,0.2376,0.1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964315320929,0,1698454964314275503,IMU1_Frame,4848,1698454964314275503,,-0.5545357098618563,-0.579544566695927,-0.43751507588954475,0.40644655253871115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00319,-0.014512,0.02072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.329,0.343,-10.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4848,1698454964314275503,,-0.0053,0.245,0.0999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964339719067,0,1698454964339019060,IMU1_Frame,4849,1698454964339019060,,-0.5454267661119874,-0.5896935168917163,-0.4299274217275443,0.4122300462013958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002916,-0.010447,0.02117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.428,-0.016,-9.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4849,1698454964339019060,,-0.0073,0.23,0.1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964365488257,0,1698454964364052534,IMU1_Frame,4850,1698454964364052534,,-0.538764590274332,-0.5985295785446363,-0.4229666569288921,0.41544466177832656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005081,0.006857,0.01847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.596,-0.127,-9.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4850,1698454964364052534,,-0.0074,0.2262,0.1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964390368794,0,1698454964389150619,IMU1_Frame,4851,1698454964389150619,,-0.5313808129230846,-0.6082223643156498,-0.41495251147847073,0.41894438822019375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002395,-0.005832,0.01835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.131,-0.138,-9.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4851,1698454964389150619,,-0.0073,0.2319,0.1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964417864231,0,1698454964414860248,IMU1_Frame,4852,1698454964414860248,,-0.5240139942447237,-0.6189522312332882,-0.404936524021663,0.4222959635140711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003581,-0.017047,0.0152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.114,-0.227,-9.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4852,1698454964414860248,,-0.0102,0.2262,0.1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964443823375,0,1698454964440181732,IMU1_Frame,4853,1698454964440181732,,-0.5155653398914875,-0.6284633403556702,-0.3956242193276167,0.4274431976449994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004651,-0.004361,0.01612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.224,-0.039,-9.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4853,1698454964440181732,,-0.0087,0.23,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964466655604,0,1698454964464811086,IMU1_Frame,4854,1698454964464811086,,-0.5088470021827589,-0.6343705405760967,-0.3900640937800866,0.43185500849513125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001734,-0.007438,0.01216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,-0.178,-9.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4854,1698454964464811086,,-0.0053,0.247,0.1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964493373899,0,1698454964490028142,IMU1_Frame,4855,1698454964490028142,,-0.5049556543898589,-0.6403388689160843,-0.38532648893117705,0.431867360404732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008232,0.012816,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.291,-0.203,-10.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4855,1698454964490028142,,-0.0096,0.2452,0.1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964517508382,0,1698454964515022754,IMU1_Frame,4856,1698454964515022754,,-0.5029154279018313,-0.642770451213582,-0.38498976318587097,0.43093514786693027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01133,-0.008845,0.01207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.165,-0.073,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4856,1698454964515022754,,-0.011,0.2452,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964542228519,0,1698454964539900302,IMU1_Frame,4857,1698454964539900302,,-0.5025441338698466,-0.6456012970418747,-0.3847359299787242,0.42734836252671055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008494,-0.014238,0.00982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.054,-0.148,-9.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4857,1698454964539900302,,-0.0137,0.2453,0.1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964567097341,0,1698454964564904212,IMU1_Frame,4858,1698454964564904212,,-0.4992820750201049,-0.6450417514181283,-0.3864739304912477,0.43043750945020837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004957,-0.010883,0.00637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.329,0.154,-9.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4858,1698454964564904212,,-0.014,0.2377,0.1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964592768378,0,1698454964589951992,IMU1_Frame,4859,1698454964589951992,,-0.4992450929613226,-0.6496028209298441,-0.3833400990538807,0.42640459736193054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003639,-0.009199,0.00437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.081,0.306,-9.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859,1698454964589951992,,-0.0037,0.2546,0.1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964616881693,0,1698454964615005970,IMU1_Frame,4860,1698454964615005970,,-0.49776342570829435,-0.652382119937689,-0.38172871490982735,0.42533790076366573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002228,-0.023168,0.00297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.019,0.21,-9.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4860,1698454964615005970,,-0.004,0.247,0.1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964642540906,0,1698454964640031337,IMU1_Frame,4861,1698454964640031337,,-0.4977337323574955,-0.6522307710555751,-0.3828356883556789,0.42460921879177393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005256,-0.002387,0.00213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.486,-0.133,-9.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4861,1698454964640031337,,-0.0044,0.2337,0.1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964667007491,0,1698454964665091037,IMU1_Frame,4862,1698454964665091037,,-0.4997903481246865,-0.6545013265098536,-0.38301772598200556,0.41849138951933085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011347,0.000527,0.00517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.211,-0.16,-9.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4862,1698454964665091037,,-0.0114,0.232,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454964693171317,0,1698454964689965248,IMU1_Frame,4863,1698454964689965248,,-0.5026884494388384,-0.6524430999756068,-0.38743971995367454,0.4141410236830144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016668,-0.00127,0.00146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.249,-0.179,-9.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4863,1698454964689965248,,-0.0086,0.23,0.1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
